timestamp,device_id,screen_status
1759331155735,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759331189038,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759331189052,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759331777147,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759331778755,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759333348263,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759338067134,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759338072487,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759338079546,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759338079558,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759339465165,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759339468150,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759339522413,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759339522421,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759339562039,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759339564029,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759339634835,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759339634860,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759339702066,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759339704347,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759339880961,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759339880986,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759339915746,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759339917841,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759340297810,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759340297822,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759340459354,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759340461473,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759340604654,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
1759340604660,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2
1759340675425,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1
1759340677788,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3
1759340733819,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0
