local_timezone,timestamp,device_id,sensor,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1763076314000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:25:14,2025-11-14,00:25:14,0,25,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763076607000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 00:30:07,2025-11-14,00:30:07,0,30,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763076907000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:35:07,2025-11-14,00:35:07,0,35,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763076908000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:35:08,2025-11-14,00:35:08,0,35,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763076909000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:35:09,2025-11-14,00:35:09,0,35,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077126000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 00:38:46,2025-11-14,00:38:46,0,38,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077347000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 00:42:27,2025-11-14,00:42:27,0,42,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077349000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:42:29,2025-11-14,00:42:29,0,42,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077351000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:42:31,2025-11-14,00:42:31,0,42,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077353000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:42:33,2025-11-14,00:42:33,0,42,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077647000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 00:47:27,2025-11-14,00:47:27,0,47,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077947000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 00:52:27,2025-11-14,00:52:27,0,52,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077948000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:52:28,2025-11-14,00:52:28,0,52,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763077960000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 00:52:40,2025-11-14,00:52:40,0,52,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763078247000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 00:57:27,2025-11-14,00:57:27,0,57,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763078547000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:02:27,2025-11-14,01:02:27,1,2,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763078548000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:02:28,2025-11-14,01:02:28,1,2,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763078549000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:02:29,2025-11-14,01:02:29,1,2,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763078847000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:07:27,2025-11-14,01:07:27,1,7,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763079351000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:15:51,2025-11-14,01:15:51,1,15,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763079352000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:15:52,2025-11-14,01:15:52,1,15,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763079652000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:20:52,2025-11-14,01:20:52,1,20,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763079952000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:25:52,2025-11-14,01:25:52,1,25,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763079957000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:25:57,2025-11-14,01:25:57,1,25,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763080252000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:30:52,2025-11-14,01:30:52,1,30,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763080552000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:35:52,2025-11-14,01:35:52,1,35,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763080553000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:35:53,2025-11-14,01:35:53,1,35,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763080556000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:35:56,2025-11-14,01:35:56,1,35,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763080852000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:40:52,2025-11-14,01:40:52,1,40,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081084000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:44:44,2025-11-14,01:44:44,1,44,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081085000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:44:45,2025-11-14,01:44:45,1,44,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081095000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:44:55,2025-11-14,01:44:55,1,44,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081384000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:49:44,2025-11-14,01:49:44,1,49,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081684000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:54:44,2025-11-14,01:54:44,1,54,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081685000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 01:54:45,2025-11-14,01:54:45,1,54,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763081984000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 01:59:44,2025-11-14,01:59:44,1,59,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763082284000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:04:44,2025-11-14,02:04:44,2,4,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763082285000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:04:45,2025-11-14,02:04:45,2,4,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763082286000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:04:46,2025-11-14,02:04:46,2,4,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763082287000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:04:47,2025-11-14,02:04:47,2,4,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763082583000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:09:43,2025-11-14,02:09:43,2,9,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083022000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:17:02,2025-11-14,02:17:02,2,17,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083023000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:17:03,2025-11-14,02:17:03,2,17,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083028000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:17:08,2025-11-14,02:17:08,2,17,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083322000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:22:02,2025-11-14,02:22:02,2,22,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083323000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:22:03,2025-11-14,02:22:03,2,22,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083327000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:22:07,2025-11-14,02:22:07,2,22,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083622000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:27:02,2025-11-14,02:27:02,2,27,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083922000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:32:02,2025-11-14,02:32:02,2,32,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763083927000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:32:07,2025-11-14,02:32:07,2,32,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084222000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:37:02,2025-11-14,02:37:02,2,37,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084346000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:39:06,2025-11-14,02:39:06,2,39,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084349000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:39:09,2025-11-14,02:39:09,2,39,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084822000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:47:02,2025-11-14,02:47:02,2,47,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084823000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:47:03,2025-11-14,02:47:03,2,47,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084827000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:47:07,2025-11-14,02:47:07,2,47,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763084832000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:47:12,2025-11-14,02:47:12,2,47,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763085054000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4,2025-11-14 02:50:54,2025-11-14,02:50:54,2,50,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763085354000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:55:54,2025-11-14,02:55:54,2,55,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763085355000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:55:55,2025-11-14,02:55:55,2,55,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1763085360000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,3,2025-11-14 02:56:00,2025-11-14,02:56:00,2,56,"[allday_RR0SS#2025-11-14 00:00:00,2025-11-15 00:00:00;1763074800000,1763161200999]|[night_RR0SS#2025-11-13 22:00:00,2025-11-14 05:00:00;1763067600000,1763092800999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
