"episode_id","episode","device_id","screen_sequence","start_timestamp","end_timestamp","timestamp"
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792288744,1762792348743,1762792348743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792348744,1762792408743,1762792348744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792348744,1762792408743,1762792408743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792408744,1762792468743,1762792408744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792408744,1762792468743,1762792468743
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792468744,1762792489078,1762792468744
73,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792468744,1762792489078,1762792489078
78,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792907500,1762792915282,1762792907500
78,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762792907500,1762792915282,1762792915282
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793044447,1762793104446,1762793044447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793044447,1762793104446,1762793104446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793104447,1762793164446,1762793104447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793104447,1762793164446,1762793164446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793164447,1762793224446,1762793164447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793164447,1762793224446,1762793224446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793224447,1762793284446,1762793224447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793224447,1762793284446,1762793284446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793284447,1762793344446,1762793284447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793284447,1762793344446,1762793344446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793344447,1762793404446,1762793344447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793344447,1762793404446,1762793404446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793404447,1762793464446,1762793404447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793404447,1762793464446,1762793464446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793464447,1762793524446,1762793464447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793464447,1762793524446,1762793524446
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793524447,1762793584446,1762793524447
81,"unlock","0adab909-eb8f-4baf-9eed-7a4cc889cb7c","3, 0",1762793524447,1762793584446,1762793584446
