"timestamp","device_id","sensor"
1762754287000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754288000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754289000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754290000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754291000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754292000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754634000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762754934000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754935000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762754937000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762755234000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762755530000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762755531000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762755538000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762755830000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762755833000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762756121000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762756126000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762756130000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762756132000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756138000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756140000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756144000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756430000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762756485000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762756730000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762756732000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756743000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756744000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762756783000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762756903000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757133000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757134000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757135000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757136000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757137000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757138000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757139000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757142000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757145000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757201000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757207000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762757209000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762757247000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762757334000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",2
1762757337000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757356000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762757364000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762757485000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757538000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",2
1762757689000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757691000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757697000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757700000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762757718000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",2
1762757757000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762757832000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762757834000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762758061000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762758082000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762758084000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",1
1762758218000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",2
1762758352000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762758609000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762758674000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762758883000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762758948000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762759017000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762759223000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762759288000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762759487000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762759554000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762759848000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762759913000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762760105000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762760112000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762760173000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762760604000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762760607000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762761109000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761110000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761111000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761112000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761115000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761121000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761467000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761468000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761469000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761471000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761472000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761473000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761474000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761475000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761477000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762761766000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",4
1762762067000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762068000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762069000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762070000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
1762762071000,"0adab909-eb8f-4baf-9eed-7a4cc889cb7c",3
